,eegnet sujeito 1 kappa,eegnet sujeito 1 acc,eegnet sujeito 1 loss,eegnet sujeito 2 kappa,eegnet sujeito 2 acc,eegnet sujeito 2 loss,eegnet sujeito 3 kappa,eegnet sujeito 3 acc,eegnet sujeito 3 loss,eegnet sujeito 4 kappa,eegnet sujeito 4 acc,eegnet sujeito 4 loss,eegnet sujeito 5 kappa,eegnet sujeito 5 acc,eegnet sujeito 5 loss,eegnet sujeito 6 kappa,eegnet sujeito 6 acc,eegnet sujeito 6 loss,eegnet sujeito 7 kappa,eegnet sujeito 7 acc,eegnet sujeito 7 loss,eegnet sujeito 8 kappa,eegnet sujeito 8 acc,eegnet sujeito 8 loss,eegnet sujeito 9 kappa,eegnet sujeito 9 acc,eegnet sujeito 9 loss,eegnet + temporal sujeito 1 kappa,eegnet + temporal sujeito 1 acc,eegnet + temporal sujeito 1 loss,eegnet + temporal sujeito 2 kappa,eegnet + temporal sujeito 2 acc,eegnet + temporal sujeito 2 loss,eegnet + temporal sujeito 3 kappa,eegnet + temporal sujeito 3 acc,eegnet + temporal sujeito 3 loss,eegnet + temporal sujeito 4 kappa,eegnet + temporal sujeito 4 acc,eegnet + temporal sujeito 4 loss,eegnet + temporal sujeito 5 kappa,eegnet + temporal sujeito 5 acc,eegnet + temporal sujeito 5 loss,eegnet + temporal sujeito 6 kappa,eegnet + temporal sujeito 6 acc,eegnet + temporal sujeito 6 loss,eegnet + temporal sujeito 7 kappa,eegnet + temporal sujeito 7 acc,eegnet + temporal sujeito 7 loss,eegnet + temporal sujeito 8 kappa,eegnet + temporal sujeito 8 acc,eegnet + temporal sujeito 8 loss,eegnet + temporal sujeito 9 kappa,eegnet + temporal sujeito 9 acc,eegnet + temporal sujeito 9 loss,eegnet + spatial sujeito 1 kappa,eegnet + spatial sujeito 1 acc,eegnet + spatial sujeito 1 loss,eegnet + spatial sujeito 2 kappa,eegnet + spatial sujeito 2 acc,eegnet + spatial sujeito 2 loss,eegnet + spatial sujeito 3 kappa,eegnet + spatial sujeito 3 acc,eegnet + spatial sujeito 3 loss,eegnet + spatial sujeito 4 kappa,eegnet + spatial sujeito 4 acc,eegnet + spatial sujeito 4 loss,eegnet + spatial sujeito 5 kappa,eegnet + spatial sujeito 5 acc,eegnet + spatial sujeito 5 loss,eegnet + spatial sujeito 6 kappa,eegnet + spatial sujeito 6 acc,eegnet + spatial sujeito 6 loss,eegnet + spatial sujeito 7 kappa,eegnet + spatial sujeito 7 acc,eegnet + spatial sujeito 7 loss,eegnet + spatial sujeito 8 kappa,eegnet + spatial sujeito 8 acc,eegnet + spatial sujeito 8 loss,eegnet + spatial sujeito 9 kappa,eegnet + spatial sujeito 9 acc,eegnet + spatial sujeito 9 loss,eegnet + spatial + temporal sujeito 1 kappa,eegnet + spatial + temporal sujeito 1 acc,eegnet + spatial + temporal sujeito 1 loss
0,0.6666666666666667,0.75,tensor(0.6168),0.367816091954023,0.5258620689655172,tensor(1.1153),0.7586206896551724,0.8189655172413793,tensor(0.5579),0.4482758620689655,0.5862068965517241,tensor(0.9444),0.3908045977011494,0.5431034482758621,tensor(1.0188),0.4252873563218391,0.5689655172413793,tensor(1.0209),0.6551724137931034,0.7413793103448276,tensor(0.6027),0.6666666666666667,0.75,tensor(0.6593),0.7011494252873562,0.7758620689655172,tensor(0.5637),0.632183908045977,0.7241379310344828,tensor(0.6222),0.16091954022988508,0.3706896551724138,tensor(1.7014),0.5287356321839081,0.646551724137931,tensor(0.8355),0.24137931034482762,0.43103448275862066,tensor(1.0872),0.45977011494252873,0.5948275862068966,tensor(0.9978),0.26436781609195403,0.4482758620689655,tensor(1.2656),0.45977011494252873,0.5948275862068966,tensor(0.7784),0.7011494252873562,0.7758620689655172,tensor(0.6534),0.6781609195402298,0.7586206896551724,tensor(0.6425),0.5747126436781609,0.6810344827586207,tensor(0.7164),0.1839080459770115,0.3879310344827586,tensor(1.5406),0.48275862068965514,0.6120689655172413,tensor(1.0349),0.367816091954023,0.5258620689655172,tensor(1.1682),0.25287356321839083,0.4396551724137931,tensor(1.3369),0.22988505747126442,0.4224137931034483,tensor(1.5190),0.5287356321839081,0.646551724137931,tensor(0.8285),0.5287356321839081,0.646551724137931,tensor(0.8379),0.5747126436781609,0.6810344827586207,tensor(0.8247),0.4252873563218391,0.5689655172413793,tensor(0.9874)
1,0.5592536560766516,0.6695652173913044,tensor(0.7334),0.23603422244589845,0.4260869565217391,tensor(1.2717),0.7566014916347511,0.8173913043478261,tensor(0.5718),0.4436605523080024,0.5826086956521739,tensor(1.0130),0.3158213169305234,0.48695652173913045,tensor(1.1587),0.3734234688729695,0.5304347826086957,tensor(1.0955),0.5592091991123662,0.6695652173913044,tensor(0.7589),0.744985384537849,0.808695652173913,tensor(0.5992),0.768191896795001,0.8260869565217391,tensor(0.5681),0.44427665357897916,0.5826086956521739,tensor(0.7767),0.2921291624621595,0.46956521739130436,tensor(1.2239),0.594090359015732,0.6956521739130435,tensor(0.6752),0.37361307242283626,0.5304347826086957,tensor(1.0518),0.06127179280459549,0.2956521739130435,tensor(1.4350),0.3505445744251714,0.5130434782608696,tensor(1.4885),0.5011097659402743,0.6260869565217392,tensor(0.7466),0.7219423735643764,0.7913043478260869,tensor(0.5524),0.6870590606732514,0.7652173913043478,tensor(0.5695),0.3862652300876045,0.5391304347826087,tensor(0.8893),0.16574307304785907,0.3739130434782609,tensor(1.6370),0.5129575476454573,0.6347826086956522,tensor(0.9310),0.39796637471056084,0.5478260869565217,tensor(1.2157),0.21129601613716575,0.40869565217391307,tensor(1.4580),0.31589030046380306,0.48695652173913045,tensor(1.4914),0.6635051962465947,0.7478260869565218,tensor(0.7233),0.5711117830863824,0.6782608695652174,tensor(0.8449),0.7218302761540012,0.7913043478260869,tensor(0.5383),0.292842741935484,0.46956521739130436,tensor(1.4576)
2,0.7101230086711031,0.782608695652174,tensor(0.6120),0.26958362738179253,0.45217391304347826,tensor(1.1943),0.710123008671103,0.782608695652174,tensor(0.6560),0.36227061907642666,0.5217391304347826,tensor(1.0977),0.2579149021980238,0.4434782608695652,tensor(1.2263),0.339413483825456,0.5043478260869565,tensor(1.1812),0.7218302761540012,0.7913043478260869,tensor(0.6105),0.768285311303647,0.8260869565217391,tensor(0.6224),0.8609291544895696,0.8956521739130435,tensor(0.4603),0.547883064516129,0.6608695652173913,tensor(0.6829),0.15355918531962087,0.3652173913043478,tensor(1.4316),0.6288826139572408,0.7217391304347827,tensor(0.7037),0.1777442094662639,0.3826086956521739,tensor(1.2455),0.24753372256895512,0.43478260869565216,tensor(1.2205),0.26936264622831785,0.45217391304347826,tensor(1.4169),0.5362435729408207,0.6521739130434783,tensor(0.6775),0.6286579212916246,0.7217391304347827,tensor(0.7180),0.7565278757939308,0.8173913043478261,tensor(0.5904),0.339346905865753,0.5043478260869565,tensor(1.2981),0.13010590015128576,0.34782608695652173,tensor(1.4896),0.45486636409480574,0.591304347826087,tensor(0.8971),0.3046457724478485,0.4782608695652174,tensor(1.2904),0.31568330811901146,0.48695652173913045,tensor(1.3205),0.20042321644498184,0.4,tensor(1.5198),0.6637087828980539,0.7478260869565218,tensor(0.5574),0.4436044753553069,0.5826086956521739,tensor(1.0471),0.5247454893659913,0.6434782608695652,tensor(0.8822),0.32782424669958676,0.4956521739130435,tensor(1.2692)
3,0.6057275385701322,0.7043478260869566,tensor(0.7433),0.24669958681850246,0.43478260869565216,tensor(1.2076),0.744856797095603,0.808695652173913,tensor(0.5786),0.3856466082048181,0.5391304347826087,tensor(1.0148),0.316166095545253,0.48695652173913045,tensor(1.1574),0.3629771376775104,0.5217391304347826,tensor(1.1141),0.7334744054816607,0.8,tensor(0.6019),0.6870905976015318,0.7652173913043478,tensor(0.6888),0.7796045995561831,0.8347826086956521,tensor(0.4856),0.3272140407504539,0.4956521739130435,tensor(0.9385),0.3043653594112311,0.4782608695652174,tensor(1.1651),0.6288077466209401,0.7217391304347827,tensor(0.6619),0.25866236905721196,0.4434782608695652,tensor(1.1139),0.037802419354838745,0.2782608695652174,tensor(1.3926),0.2931989924433249,0.46956521739130436,tensor(1.3220),0.5943358193912518,0.6956521739130435,tensor(0.7053),0.5477006857603873,0.6608695652173913,tensor(0.8161),0.7447023208879919,0.808695652173913,tensor(0.4647),0.32748538011695916,0.4956521739130435,tensor(1.2467),0.17650025214321718,0.3826086956521739,tensor(1.4275),0.5825350408389635,0.6869565217391305,tensor(0.7718),0.4204213284951115,0.5652173913043478,tensor(1.2726),0.16355187392665926,0.3739130434782609,tensor(1.5225),0.212249420771633,0.40869565217391307,tensor(1.4201),0.6289574510990119,0.7217391304347827,tensor(0.6283),0.3850267379679143,0.5391304347826087,tensor(0.9515),0.6866485013623977,0.7652173913043478,tensor(0.5305),0.3856466082048181,0.5391304347826087,tensor(0.8738)
4,0.7100353000504286,0.782608695652174,tensor(0.6158),0.19929364278506545,0.4,tensor(1.2397),0.7913306451612903,0.8434782608695652,tensor(0.5182),0.4781688010487043,0.6086956521739131,tensor(0.9713),0.2355725652130125,0.4260869565217391,tensor(1.2725),0.29277144873475147,0.46956521739130436,tensor(1.1231),0.6170534813319879,0.7130434782608696,tensor(0.6150),0.7681451612903226,0.8260869565217391,tensor(0.6294),0.8144974291763283,0.8608695652173913,tensor(0.5122),0.39681258825902754,0.5478260869565217,tensor(0.9851),0.013622603430877733,0.2608695652173913,tensor(1.6150),0.6172465960665658,0.7130434782608696,tensor(0.8037),0.2697308739038403,0.45217391304347826,tensor(1.0766),0.22320798467587455,0.41739130434782606,tensor(1.2888),0.35080645161290336,0.5130434782608696,tensor(1.1486),0.47848432933588636,0.6086956521739131,tensor(0.8794),0.4782214156079855,0.6086956521739131,tensor(0.9071),0.7565524193548387,0.8173913043478261,tensor(0.4518),0.477747502270663,0.6086956521739131,tensor(0.8197),0.11850731215330312,0.3391304347826087,tensor(1.5798),0.5828715365239294,0.6869565217391305,tensor(0.8089),0.28110506150433556,0.4608695652173913,tensor(1.3640),0.2929852852247531,0.46956521739130436,tensor(1.2700),0.2695099818511798,0.45217391304347826,tensor(1.4163),0.6175551748463166,0.7130434782608696,tensor(0.6698),0.548520233541373,0.6608695652173913,tensor(0.8283),0.5941722121395443,0.6956521739130435,tensor(0.7228),0.4896621280887543,0.6173913043478261,tensor(0.8336)
5,0.6091954022988506,0.7068965517241379,tensor(0.6481),0.27586206896551724,0.45689655172413796,tensor(1.1387),0.7701149425287357,0.8275862068965517,tensor(0.5945),0.4482758620689655,0.5862068965517241,tensor(0.9744),0.3563218390804598,0.5172413793103449,tensor(1.1449),0.3908045977011494,0.5431034482758621,tensor(1.0985),0.5632183908045977,0.6724137931034483,tensor(0.6919),0.632183908045977,0.7241379310344828,tensor(0.6449),0.7701149425287357,0.8275862068965517,tensor(0.5265),0.5402298850574713,0.6551724137931034,tensor(0.7603),0.1954022988505747,0.39655172413793105,tensor(1.3075),0.7126436781609196,0.7844827586206896,tensor(0.5756),0.32183908045977017,0.49137931034482757,tensor(0.9880),0.33333333333333337,0.5,tensor(1.1638),0.16091954022988508,0.3706896551724138,tensor(1.5257),0.5402298850574713,0.6551724137931034,tensor(0.7154),0.6551724137931034,0.7413793103448276,tensor(0.5872),0.7586206896551724,0.8189655172413793,tensor(0.5608),0.4022988505747126,0.5517241379310345,tensor(0.9824),0.08045977011494254,0.3103448275862069,tensor(1.5362),0.5747126436781609,0.6810344827586207,tensor(0.7529),0.4367816091954023,0.5775862068965517,tensor(1.1436),0.2183908045977011,0.41379310344827586,tensor(1.4313),0.16091954022988508,0.3706896551724138,tensor(1.4271),0.5402298850574713,0.6551724137931034,tensor(0.7217),0.5057471264367817,0.6293103448275862,tensor(0.9039),0.6896551724137931,0.7672413793103449,tensor(0.6447),0.4482758620689655,0.5862068965517241,tensor(0.8310)
6,0.6060056428859331,0.7043478260869566,tensor(0.6669),0.3171983496024957,0.48695652173913045,tensor(1.2317),0.7448310640443772,0.808695652173913,tensor(0.6200),0.43172650262202517,0.5739130434782609,tensor(0.9851),0.24677549375251928,0.43478260869565216,tensor(1.2111),0.38539881012402943,0.5391304347826087,tensor(1.0733),0.628732849071832,0.7217391304347827,tensor(0.6507),0.6638782503527514,0.7478260869565218,tensor(0.6486),0.7913096078233692,0.8434782608695652,tensor(0.4875),0.710123008671103,0.782608695652174,tensor(0.5989),0.23495615361354705,0.4260869565217391,tensor(1.3374),0.45508619820546425,0.591304347826087,tensor(0.9645),0.2578400726026018,0.4434782608695652,tensor(1.2134),0.1423100181415039,0.3565217391304348,tensor(1.3373),0.2694363214681861,0.45217391304347826,tensor(1.2631),0.6058865033766757,0.7043478260869566,tensor(0.7088),0.5014115749142972,0.6260869565217392,tensor(0.8522),0.7100645421540944,0.782608695652174,tensor(0.6229),0.3863270237615788,0.5391304347826087,tensor(0.8785),0.08454252317613864,0.3130434782608696,tensor(1.6046),0.5130557515878618,0.6347826086956522,tensor(0.9557),0.29270014115749143,0.46956521739130436,tensor(1.2033),0.1417910447761196,0.3565217391304348,tensor(1.4427),0.292414766996167,0.46956521739130436,tensor(1.5095),0.5593869731800767,0.6695652173913044,tensor(0.8784),0.5362435729408206,0.6521739130434783,tensor(0.7919),0.5940903590157322,0.6956521739130435,tensor(0.8703),0.420596533655784,0.5652173913043478,tensor(0.9854)
7,0.6062040487460973,0.7043478260869566,tensor(0.6778),0.22234557932983434,0.41739130434782606,tensor(1.2514),0.8144600181506504,0.8608695652173913,tensor(0.4758),0.4313824419778002,0.5739130434782609,tensor(0.9541),0.327756500705503,0.4956521739130435,tensor(1.0450),0.44405277470037274,0.5826086956521739,tensor(1.0101),0.6406612236669691,0.7304347826086957,tensor(0.6656),0.7329631499242806,0.8,tensor(0.5962),0.8145348251184357,0.8608695652173913,tensor(0.4932),0.5243619489559164,0.6434782608695652,tensor(0.7645),0.17633410672853822,0.3826086956521739,tensor(1.2892),0.6865536038764385,0.7652173913043478,tensor(0.5747),0.39644731530076704,0.5478260869565217,tensor(1.0016),0.3512642288707566,0.5130434782608696,tensor(1.0865),0.33974617244157945,0.5043478260869565,tensor(1.4061),0.6058070369996975,0.7043478260869566,tensor(0.6108),0.5592981040742234,0.6695652173913044,tensor(0.7183),0.7797601048281423,0.8347826086956521,tensor(0.5984),0.3514602215508561,0.5130434782608696,tensor(1.1464),0.31623500957371775,0.48695652173913045,tensor(1.2577),0.5011600928074245,0.6260869565217392,tensor(0.9201),0.39735966945480194,0.5478260869565217,tensor(1.0144),0.11895161290322565,0.3391304347826087,tensor(1.6277),0.3274175657961077,0.4956521739130435,tensor(1.2467),0.5711550090707518,0.6782608695652174,tensor(0.8323),0.5592981040742235,0.6695652173913044,tensor(0.7402),0.710123008671103,0.782608695652174,tensor(0.6418),0.43155452436194897,0.5739130434782609,tensor(1.0770)
8,0.6637765903820949,0.7478260869565218,tensor(0.6008),0.26914153132250573,0.45217391304347826,tensor(1.2229),0.7449339651174514,0.808695652173913,tensor(0.5402),0.5132029832695021,0.6347826086956522,tensor(0.9091),0.25948284535667576,0.4434782608695652,tensor(1.1808),0.42012908430818874,0.5652173913043478,tensor(1.0212),0.62877030162413,0.7217391304347827,tensor(0.6861),0.6985887096774194,0.7739130434782608,tensor(0.6614),0.8027046119689172,0.8521739130434782,tensor(0.4629),0.5712414349052801,0.6782608695652174,tensor(0.7869),0.22305132600584854,0.41739130434782606,tensor(1.2844),0.5480197520911014,0.6608695652173913,tensor(0.7738),0.23572651293928115,0.4260869565217391,tensor(1.1318),0.13133246046933233,0.34782608695652173,tensor(1.3144),0.2572408921182763,0.4434782608695652,tensor(1.3334),0.4669488109633212,0.6,tensor(0.8394),0.6403712296983759,0.7304347826086957,tensor(0.7395),0.7330978809283552,0.8,tensor(0.5966),0.47832661290322576,0.6086956521739131,tensor(0.9153),0.16473317865429238,0.3739130434782609,tensor(1.5811),0.6752067782933227,0.7565217391304347,tensor(0.5870),0.3285685524461446,0.4956521739130435,tensor(1.1912),0.17558562197092076,0.3826086956521739,tensor(1.3240),0.2228946041351486,0.41739130434782606,tensor(1.3261),0.6286579212916246,0.7217391304347827,tensor(0.6699),0.37424425634824676,0.5304347826086957,tensor(1.2290),0.5480197520911015,0.6608695652173913,tensor(0.7348),0.5592091991123664,0.6695652173913044,tensor(0.8245)
9,0.6521476104053237,0.7391304347826086,tensor(0.6470),0.08555611474584812,0.3130434782608696,tensor(1.3930),0.8608730718822462,0.8956521739130435,tensor(0.5281),0.43195564516129037,0.5739130434782609,tensor(1.0161),0.2582888239443718,0.4434782608695652,tensor(1.2390),0.37405503477472024,0.5304347826086957,tensor(1.1071),0.6640475470937847,0.7478260869565218,tensor(0.6510),0.6522527970970668,0.7391304347826086,tensor(0.6911),0.8260738052026618,0.8695652173913043,tensor(0.5086),0.4783791956456003,0.6086956521739131,tensor(0.8273),0.09512761020881677,0.3217391304347826,tensor(1.5013),0.6638104838709677,0.7478260869565218,tensor(0.6975),0.2231296632385562,0.41739130434782606,tensor(1.3226),0.40865093768905025,0.5565217391304348,tensor(0.9965),0.14282836422240142,0.3565217391304348,tensor(1.6034),0.4778002018163471,0.6086956521739131,tensor(0.8008),0.5592536560766515,0.6695652173913044,tensor(0.7601),0.7795601291364003,0.8347826086956521,tensor(0.4345),0.4320701471477525,0.5739130434782609,tensor(0.9749),0.014318846425330212,0.2608695652173913,tensor(1.6244),0.38595607495466455,0.5391304347826087,tensor(1.0859),0.3503480278422274,0.5130434782608696,tensor(1.2228),0.2356495468277946,0.4260869565217391,tensor(1.3699),0.29341257050765523,0.46956521739130436,tensor(1.3873),0.5711550090707518,0.6782608695652174,tensor(0.7784),0.38539881012402943,0.5391304347826087,tensor(1.0449),0.4781161758773699,0.6086956521739131,tensor(0.8863),0.32748538011695905,0.4956521739130435,tensor(1.3245)
10,0.5977011494252873,0.6982758620689655,tensor(0.7511),0.24137931034482762,0.43103448275862066,tensor(1.3049),0.7126436781609196,0.7844827586206896,tensor(0.5823),0.29885057471264365,0.47413793103448276,tensor(1.1817),0.05747126436781613,0.29310344827586204,tensor(1.3469),0.3793103448275862,0.5344827586206896,tensor(1.1357),0.7011494252873562,0.7758620689655172,tensor(0.6177),0.7011494252873562,0.7758620689655172,tensor(0.6441),0.8160919540229885,0.8620689655172413,tensor(0.4937),0.4137931034482759,0.5603448275862069,tensor(0.9120),0.09195402298850575,0.31896551724137934,tensor(1.4752),0.5747126436781609,0.6810344827586207,tensor(0.7590),0.29885057471264365,0.47413793103448276,tensor(1.3244),0.1724137931034483,0.3793103448275862,tensor(1.2801),0.29885057471264365,0.47413793103448276,tensor(1.3363),0.47126436781609193,0.603448275862069,tensor(0.9271),0.45977011494252873,0.5948275862068966,tensor(0.8742),0.7471264367816092,0.8103448275862069,tensor(0.4760),0.4482758620689655,0.5862068965517241,tensor(0.9907),0.09195402298850575,0.31896551724137934,tensor(1.6155),0.5517241379310345,0.6637931034482759,tensor(0.7722),0.22988505747126442,0.4224137931034483,tensor(1.4739),0.32183908045977017,0.49137931034482757,tensor(1.1377),0.3908045977011494,0.5431034482758621,tensor(1.3462),0.48275862068965514,0.6120689655172413,tensor(1.0310),0.5862068965517242,0.6896551724137931,tensor(0.8459),0.6091954022988506,0.7068965517241379,tensor(0.7751),0.367816091954023,0.5258620689655172,tensor(1.1191)
11,0.640588769029136,0.7304347826086957,tensor(0.6384),0.21089808274470234,0.40869565217391307,tensor(1.2950),0.8491727199354318,0.8869565217391304,tensor(0.5406),0.43115283666464765,0.5739130434782609,tensor(1.0088),0.3506100635272764,0.5130434782608696,tensor(1.0202),0.45475638051044076,0.591304347826087,tensor(1.0394),0.6286204460591381,0.7217391304347827,tensor(0.6655),0.7219143576826197,0.7913043478260869,tensor(0.6618),0.8377179719786312,0.8782608695652174,tensor(0.4665),0.43178380558636686,0.5739130434782609,tensor(0.8396),0.2698780610702408,0.45217391304347826,tensor(1.2462),0.6637087828980539,0.7478260869565218,tensor(0.6743),0.2706131078224102,0.45217391304347826,tensor(1.1963),0.20002016332291572,0.4,tensor(1.2866),0.2812500000000001,0.4608695652173913,tensor(1.4552),0.5358224016145308,0.6521739130434783,tensor(0.6093),0.5942540322580645,0.6956521739130435,tensor(0.7251),0.582492940701896,0.6869565217391305,tensor(0.6630),0.48935311333131504,0.6173913043478261,tensor(0.8921),0.16481742989711523,0.3739130434782609,tensor(1.4388),0.6522177419354839,0.7391304347826086,tensor(0.7282),0.33914709144066935,0.5043478260869565,tensor(1.3162),0.08527990334273061,0.3130434782608696,tensor(1.6473),0.2695099818511798,0.45217391304347826,tensor(1.3978),0.3394134838254561,0.5043478260869565,tensor(1.1417),0.4087701612903226,0.5565217391304348,tensor(1.0917),0.6170534813319879,0.7130434782608696,tensor(0.6702),0.3624634613446226,0.5217391304347826,tensor(1.2297)
12,0.594785059901339,0.6956521739130435,tensor(0.7035),0.3394800483675937,0.5043478260869565,tensor(1.1141),0.7912043574742788,0.8434782608695652,tensor(0.5192),0.4666801088819438,0.6,tensor(0.9422),0.4443885254151988,0.5826086956521739,tensor(1.0567),0.4208883069795549,0.5652173913043478,tensor(1.1580),0.5246975806451614,0.6434782608695652,tensor(0.7303),0.767958030669895,0.8260869565217391,tensor(0.6418),0.6641152180481418,0.7478260869565218,tensor(0.5926),0.571673042077713,0.6782608695652174,tensor(0.6888),0.21201128577186612,0.40869565217391307,tensor(1.4239),0.5827454142310019,0.6869565217391305,tensor(0.7015),0.19993950393224436,0.4,tensor(1.0893),0.08306419055308834,0.3130434782608696,tensor(1.4210),0.29291402076403583,0.46956521739130436,tensor(1.3862),0.4897135941912061,0.6173913043478261,tensor(0.6827),0.5708522440746343,0.6782608695652174,tensor(0.7198),0.7449339651174514,0.808695652173913,tensor(0.5562),0.44394076760350565,0.5826086956521739,tensor(0.9108),0.15364452061699763,0.3652173913043478,tensor(1.5446),0.5124659331785606,0.6347826086956522,tensor(0.8243),0.3854607783827385,0.5391304347826087,tensor(1.2790),0.09585727245237374,0.3217391304347826,tensor(1.5917),0.2113755546591367,0.40869565217391307,tensor(1.5133),0.45508619820546437,0.591304347826087,tensor(0.8815),0.5010594289173644,0.6260869565217392,tensor(0.9434),0.5246496622643412,0.6434782608695652,tensor(0.9718),0.44332392093586126,0.5826086956521739,tensor(1.0075)
13,0.6984671238402582,0.7739130434782608,tensor(0.6051),0.292414766996167,0.46956521739130436,tensor(1.1648),0.7216338880484114,0.7913043478260869,tensor(0.5831),0.3741181213465028,0.5304347826086957,tensor(1.1224),0.23611111111111116,0.4260869565217391,tensor(1.2237),0.4327561908596739,0.5739130434782609,tensor(1.0994),0.7330170586454022,0.8,tensor(0.5788),0.617362371445856,0.7130434782608696,tensor(0.7428),0.8840024208190438,0.9130434782608695,tensor(0.4412),0.6283579074934356,0.7217391304347827,tensor(0.6356),0.2239903313526036,0.41739130434782606,tensor(1.3635),0.663776590382095,0.7478260869565218,tensor(0.6090),0.17691532258064513,0.3826086956521739,tensor(1.3257),0.11975022660892343,0.3391304347826087,tensor(1.4037),0.4313824419778002,0.5739130434782609,tensor(1.0916),0.48904372412400277,0.6173913043478261,tensor(0.6662),0.5941312897045479,0.6956521739130435,tensor(0.7977),0.7563313490061547,0.8173913043478261,tensor(0.5563),0.3046457724478484,0.4782608695652174,tensor(1.1485),0.1418775839467581,0.3565217391304348,tensor(1.4209),0.6520774505849134,0.7391304347826086,tensor(0.6854),0.3043653594112311,0.4782608695652174,tensor(1.2353),0.2702457695406931,0.45217391304347826,tensor(1.2863),0.20146925631478318,0.4,tensor(1.4399),0.5477462942422103,0.6608695652173913,tensor(0.9499),0.35080645161290325,0.5130434782608696,tensor(1.0235),0.570938791973379,0.6782608695652174,tensor(0.6958),0.29291402076403583,0.46956521739130436,tensor(0.9798)
14,0.6872481869460113,0.7652173913043478,tensor(0.5736),0.37361307242283626,0.5304347826086957,tensor(1.1247),0.814516129032258,0.8608695652173913,tensor(0.4754),0.4666263359548296,0.6,tensor(0.9391),0.2005843239975822,0.4,tensor(1.3034),0.3158213169305234,0.48695652173913045,tensor(1.1510),0.6523228862239242,0.7391304347826086,tensor(0.6264),0.6174395161290323,0.7130434782608696,tensor(0.6920),0.8260211800302572,0.8695652173913043,tensor(0.4919),0.5129084308188786,0.6347826086956522,tensor(0.7022),0.21137555465913693,0.40869565217391307,tensor(1.3018),0.6174395161290323,0.7130434782608696,tensor(0.7229),0.2118524491030035,0.40869565217391307,tensor(1.1545),0.026013309134906182,0.26956521739130435,tensor(1.5187),0.4093655589123868,0.5565217391304348,tensor(1.1133),0.4891468955073195,0.6173913043478261,tensor(0.7795),0.6407336490980551,0.7304347826086957,tensor(0.7667),0.8028438886647842,0.8521739130434782,tensor(0.4806),0.4436605523080024,0.5826086956521739,tensor(0.8862),0.33881379866854944,0.5043478260869565,tensor(1.2886),0.7334206813142512,0.8,tensor(0.4850),0.37361307242283637,0.5304347826086957,tensor(1.1813),0.19977813634530062,0.4,tensor(1.3477),0.21256671030107754,0.40869565217391307,tensor(1.5472),0.6407336490980551,0.7304347826086957,tensor(0.7664),0.4898679302349027,0.6173913043478261,tensor(0.9232),0.8029432516883379,0.8521739130434782,tensor(0.5069),0.4668413626285023,0.6,tensor(0.8196)
15,0.5747126436781609,0.6810344827586207,tensor(0.6635),0.27586206896551724,0.45689655172413796,tensor(1.2016),0.7011494252873562,0.7758620689655172,tensor(0.6451),0.3563218390804598,0.5172413793103449,tensor(0.9960),0.33333333333333337,0.5,tensor(1.0477),0.3908045977011494,0.5431034482758621,tensor(1.1972),0.5172413793103448,0.6379310344827587,tensor(0.6687),0.632183908045977,0.7241379310344828,tensor(0.6904),0.8275862068965517,0.8706896551724138,tensor(0.4778),0.6551724137931034,0.7413793103448276,tensor(0.6642),0.12643678160919536,0.3448275862068966,tensor(1.5136),0.5517241379310345,0.6637931034482759,tensor(0.7990),0.4367816091954023,0.5775862068965517,tensor(1.0700),0.3793103448275862,0.5344827586206896,tensor(1.0267),0.3448275862068966,0.5086206896551724,tensor(1.1575),0.5057471264367817,0.6293103448275862,tensor(0.7094),0.632183908045977,0.7241379310344828,tensor(0.7120),0.7126436781609196,0.7844827586206896,tensor(0.5672),0.47126436781609193,0.603448275862069,tensor(1.1574),0.10344827586206895,0.3275862068965517,tensor(1.4987),0.49425287356321834,0.6206896551724138,tensor(0.7604),0.25287356321839083,0.4396551724137931,tensor(1.3928),0.16091954022988508,0.3706896551724138,tensor(1.4455),0.32183908045977017,0.49137931034482757,tensor(1.4379),0.45977011494252873,0.5948275862068966,tensor(0.9691),0.5517241379310345,0.6637931034482759,tensor(1.0054),0.7011494252873562,0.7758620689655172,tensor(0.5855),0.33333333333333337,0.5,tensor(1.0305)
